E,Node 2252,Node 3602,18
E,Node 2252,Node 4344,73
E,Node 2252,Node 6381,2
E,Node 2252,Node 9347,36
E,Node 2252,Node 4324,76
E,Node 2252,Node 4885,33
E,Node 2252,Node 8777,27
E,Node 2252,Node 2783,92
E,Node 2252,Node 7603,41
E,Node 2252,Node 7087,79
E,Node 2252,Node 8124,43
E,Node 2252,Node 6809,37
E,Node 2252,Node 7441,10
E,Node 2252,Node 4195,11
E,Node 2252,Node 7548,28
E,Node 2253,Node 6451,70
E,Node 2253,Node 9647,28
E,Node 2253,Node 8510,27
E,Node 2253,Node 4994,72
E,Node 2253,Node 3983,5
E,Node 2253,Node 3296,77
E,Node 2253,Node 3620,32
E,Node 2253,Node 2718,41
E,Node 2253,Node 3663,52
E,Node 2253,Node 2595,62
E,Node 2253,Node 7477,51
E,Node 2253,Node 8215,51
E,Node 2253,Node 5396,3
E,Node 2253,Node 6561,72
E,Node 2253,Node 6700,64
E,Node 2253,Node 9419,78
E,Node 2253,Node 5323,55
E,Node 2253,Node 9834,23
E,Node 2253,Node 9893,1
E,Node 2253,Node 8261,81
E,Node 2253,Node 8344,33
E,Node 2254,Node 7098,53
E,Node 2254,Node 9713,86
E,Node 2254,Node 6006,73
E,Node 2254,Node 3484,4
E,Node 2254,Node 5578,71
E,Node 2254,Node 5274,28
E,Node 2254,Node 3840,50
E,Node 2254,Node 2366,63
E,Node 2254,Node 5236,77
E,Node 2254,Node 8803,51
E,Node 2254,Node 3043,76
E,Node 2254,Node 4581,42
E,Node 2254,Node 8533,94
E,Node 2254,Node 4100,76
E,Node 2254,Node 3745,32
E,Node 2254,Node 6218,3
E,Node 2254,Node 9398,91
E,Node 2254,Node 4387,93
E,Node 2255,Node 9775,53
E,Node 2255,Node 6907,8
E,Node 2255,Node 7890,99
E,Node 2255,Node 3040,50
E,Node 2255,Node 9027,37
E,Node 2255,Node 5492,79
E,Node 2255,Node 4288,49
E,Node 2255,Node 5936,60
E,Node 2255,Node 5654,64
E,Node 2255,Node 6792,36
E,Node 2255,Node 7685,10
E,Node 2255,Node 6783,85
E,Node 2255,Node 5601,18
E,Node 2255,Node 8505,82
E,Node 2255,Node 3980,6
E,Node 2255,Node 4789,93
E,Node 2255,Node 5333,45
E,Node 2255,Node 5768,81
E,Node 2255,Node 2924,92
E,Node 2255,Node 4979,79
E,Node 2255,Node 2744,4
E,Node 2255,Node 6893,96
E,Node 2255,Node 9967,71
E,Node 2256,Node 3489,24
E,Node 2256,Node 3968,85
E,Node 2256,Node 7484,5
E,Node 2256,Node 8613,52
E,Node 2256,Node 2314,61
E,Node 2256,Node 2843,46
E,Node 2256,Node 9925,7
E,Node 2256,Node 9951,33
E,Node 2256,Node 8924,89
E,Node 2256,Node 6389,94
E,Node 2256,Node 3186,23
E,Node 2256,Node 8345,72
E,Node 2256,Node 8677,69
E,Node 2256,Node 9844,53
E,Node 2256,Node 3435,71
E,Node 2256,Node 6144,94
E,Node 2256,Node 4782,51
E,Node 2257,Node 8983,51
E,Node 2257,Node 8237,96
E,Node 2257,Node 7673,6
E,Node 2257,Node 4401,69
E,Node 2257,Node 9900,79
E,Node 2257,Node 4384,29
E,Node 2257,Node 6917,79
E,Node 2257,Node 6406,81
E,Node 2257,Node 9602,96
E,Node 2257,Node 8771,84
E,Node 2257,Node 5678,35
E,Node 2257,Node 8216,81
E,Node 2257,Node 9611,58
E,Node 2257,Node 8006,85
E,Node 2257,Node 6349,27
E,Node 2257,Node 9030,79
E,Node 2257,Node 4242,67
E,Node 2257,Node 8343,58
E,Node 2257,Node 3174,66
E,Node 2257,Node 3423,74
E,Node 2257,Node 7769,34
E,Node 2257,Node 9929,97
E,Node 2257,Node 4058,34
E,Node 2257,Node 7766,48
E,Node 2257,Node 6037,81
E,Node 2258,Node 4359,9
E,Node 2258,Node 5331,83
E,Node 2258,Node 2431,81
E,Node 2258,Node 3531,56
E,Node 2258,Node 7043,2
E,Node 2258,Node 2750,21
E,Node 2258,Node 8305,38
E,Node 2258,Node 9744,74
E,Node 2258,Node 2738,70
E,Node 2258,Node 8228,58
E,Node 2258,Node 8971,100
E,Node 2258,Node 7765,31
E,Node 2258,Node 6719,10
E,Node 2258,Node 6773,26
E,Node 2258,Node 4905,6
E,Node 2258,Node 8674,46
E,Node 2258,Node 6765,19
E,Node 2258,Node 8777,64
E,Node 2258,Node 4500,98
E,Node 2259,Node 2699,75
E,Node 2259,Node 9210,88
E,Node 2259,Node 5024,3
E,Node 2259,Node 5704,78
E,Node 2259,Node 7141,18
E,Node 2259,Node 9530,96
E,Node 2259,Node 8718,13
E,Node 2259,Node 5970,64
E,Node 2259,Node 3163,27
E,Node 2259,Node 3485,35
E,Node 2259,Node 8580,4
E,Node 2259,Node 8758,39
E,Node 2259,Node 9960,34
E,Node 2259,Node 9863,91
E,Node 2259,Node 3476,73
E,Node 2259,Node 3135,28
E,Node 2259,Node 8804,75
E,Node 2259,Node 4780,68
E,Node 2259,Node 5977,53
E,Node 2259,Node 8632,38
E,Node 2260,Node 4622,73
E,Node 2260,Node 3221,45
E,Node 2260,Node 6508,77
E,Node 2260,Node 6174,87
E,Node 2260,Node 9430,1
E,Node 2260,Node 8041,71
E,Node 2260,Node 8878,2
E,Node 2260,Node 3877,54
E,Node 2260,Node 2319,40
E,Node 2260,Node 3410,94
E,Node 2260,Node 3901,31
E,Node 2260,Node 7261,92
E,Node 2260,Node 6161,12
E,Node 2260,Node 6916,41
E,Node 2260,Node 5369,45
E,Node 2260,Node 5252,47
E,Node 2260,Node 8267,0
E,Node 2260,Node 5572,97
E,Node 2260,Node 4336,58
E,Node 2260,Node 2658,12
E,Node 2260,Node 7525,91
E,Node 2260,Node 4026,39
E,Node 2260,Node 3587,90
E,Node 2260,Node 2581,52
E,Node 2260,Node 7234,7
E,Node 2261,Node 2523,73
E,Node 2261,Node 4740,86
E,Node 2261,Node 9684,0
E,Node 2261,Node 3579,21
E,Node 2261,Node 6501,51
E,Node 2261,Node 8382,79
E,Node 2261,Node 9058,41
E,Node 2261,Node 9322,58
E,Node 2261,Node 9368,19
E,Node 2261,Node 6681,39
E,Node 2261,Node 5208,3
E,Node 2261,Node 4969,56
E,Node 2261,Node 7038,59
E,Node 2261,Node 4148,59
E,Node 2261,Node 9588,37
E,Node 2261,Node 2530,57
E,Node 2261,Node 9085,9
E,Node 2261,Node 6884,40
E,Node 2262,Node 6476,86
E,Node 2262,Node 6800,28
E,Node 2262,Node 5968,51
E,Node 2262,Node 3623,41
E,Node 2262,Node 3435,12
E,Node 2262,Node 9210,14
E,Node 2262,Node 7984,44
E,Node 2262,Node 6641,51
E,Node 2262,Node 3804,28
E,Node 2262,Node 6876,10
E,Node 2262,Node 5091,71
E,Node 2262,Node 8338,47
E,Node 2262,Node 8175,56
E,Node 2262,Node 3641,12
E,Node 2262,Node 4991,31
E,Node 2262,Node 9654,81
E,Node 2262,Node 4313,28
E,Node 2262,Node 6935,65
E,Node 2263,Node 7460,40
E,Node 2263,Node 9229,95
E,Node 2263,Node 9678,60
E,Node 2263,Node 3751,15
E,Node 2263,Node 2899,87
E,Node 2263,Node 5588,84
E,Node 2263,Node 2989,87
E,Node 2263,Node 9020,46
E,Node 2263,Node 4790,66
E,Node 2263,Node 3640,85
E,Node 2263,Node 9421,80
E,Node 2263,Node 3471,54
E,Node 2263,Node 2662,79
E,Node 2263,Node 4379,26
E,Node 2263,Node 8452,97
E,Node 2263,Node 5059,82
E,Node 2263,Node 7262,42
E,Node 2263,Node 9149,87
E,Node 2263,Node 5191,23
E,Node 2263,Node 7145,57
E,Node 2263,Node 6007,94
E,Node 2264,Node 4375,39
E,Node 2264,Node 8812,60
E,Node 2264,Node 4895,37
E,Node 2264,Node 7491,67
E,Node 2264,Node 3632,80
E,Node 2264,Node 7558,9
E,Node 2264,Node 4718,20
E,Node 2264,Node 2633,63
E,Node 2264,Node 7811,55
E,Node 2264,Node 5958,5
E,Node 2264,Node 3176,80
E,Node 2264,Node 8487,33
E,Node 2264,Node 2968,2
E,Node 2264,Node 2989,42
E,Node 2265,Node 8931,96
E,Node 2265,Node 5937,94
E,Node 2265,Node 4224,0
E,Node 2265,Node 5210,14
E,Node 2265,Node 5170,12
E,Node 2265,Node 5811,7
E,Node 2265,Node 8700,36
E,Node 2265,Node 6627,87
E,Node 2265,Node 2747,43
E,Node 2265,Node 4418,19
E,Node 2265,Node 7180,98
E,Node 2265,Node 7520,59
E,Node 2265,Node 4313,55
E,Node 2265,Node 5451,20
E,Node 2265,Node 8493,88
E,Node 2265,Node 4246,46
E,Node 2265,Node 4778,96
E,Node 2265,Node 9425,83
E,Node 2265,Node 3823,63
E,Node 2265,Node 7647,94
E,Node 2265,Node 4795,50
E,Node 2265,Node 3731,73
E,Node 2265,Node 6145,73
E,Node 2265,Node 7457,8
E,Node 2265,Node 6799,22
E,Node 2265,Node 6687,78
E,Node 2265,Node 7172,15
E,Node 2265,Node 6907,98
E,Node 2265,Node 3106,17
E,Node 2265,Node 4588,50
E,Node 2266,Node 6751,22
E,Node 2266,Node 8902,82
E,Node 2266,Node 3158,99
E,Node 2266,Node 8792,61
E,Node 2266,Node 5318,46
E,Node 2266,Node 8781,35
E,Node 2266,Node 8171,11
E,Node 2266,Node 7513,2
E,Node 2266,Node 9227,22
E,Node 2266,Node 3515,11
E,Node 2266,Node 6127,86
E,Node 2266,Node 7439,68
E,Node 2266,Node 6449,85
E,Node 2266,Node 9098,21
E,Node 2266,Node 5877,19
E,Node 2266,Node 5213,68
E,Node 2266,Node 3757,59
E,Node 2267,Node 2473,70
E,Node 2267,Node 9077,38
E,Node 2267,Node 9981,37
E,Node 2267,Node 2815,48
E,Node 2267,Node 2900,18
E,Node 2267,Node 3764,9
E,Node 2267,Node 9065,5
E,Node 2267,Node 3829,33
E,Node 2267,Node 7670,95
E,Node 2267,Node 3541,93
E,Node 2267,Node 6554,61
E,Node 2267,Node 3818,92
E,Node 2267,Node 4819,21
E,Node 2267,Node 2796,86
E,Node 2267,Node 6808,62
E,Node 2267,Node 8900,19
E,Node 2267,Node 3893,70
E,Node 2267,Node 5101,97
E,Node 2267,Node 6022,48
E,Node 2268,Node 5051,32
E,Node 2268,Node 7232,98
E,Node 2268,Node 2592,58
E,Node 2268,Node 4409,84
E,Node 2268,Node 9781,53
E,Node 2268,Node 5228,14
E,Node 2268,Node 2468,60
E,Node 2268,Node 2274,61
E,Node 2268,Node 5770,71
E,Node 2268,Node 3544,57
E,Node 2268,Node 8732,8
E,Node 2268,Node 4154,5
E,Node 2268,Node 9093,14
E,Node 2268,Node 8640,36
E,Node 2268,Node 6321,92
E,Node 2268,Node 2779,82
E,Node 2268,Node 5164,98
E,Node 2268,Node 8000,69
E,Node 2269,Node 7524,44
E,Node 2269,Node 6697,68
E,Node 2269,Node 6259,42
E,Node 2269,Node 3897,94
E,Node 2269,Node 9446,8
E,Node 2269,Node 3327,90
E,Node 2269,Node 4599,0
E,Node 2269,Node 9211,42
E,Node 2269,Node 3671,33
E,Node 2269,Node 7815,10
E,Node 2269,Node 5935,92
E,Node 2269,Node 3213,42
E,Node 2269,Node 7055,66
E,Node 2269,Node 4833,57
E,Node 2269,Node 9882,1
E,Node 2269,Node 4694,88
E,Node 2270,Node 6476,0
E,Node 2270,Node 3676,44
E,Node 2270,Node 7582,51
E,Node 2270,Node 8098,29
E,Node 2270,Node 7707,26
E,Node 2270,Node 3762,24
E,Node 2270,Node 3071,69
E,Node 2270,Node 5469,31
E,Node 2270,Node 9214,47
E,Node 2270,Node 3882,11
E,Node 2270,Node 5515,50
E,Node 2270,Node 4077,86
E,Node 2270,Node 2632,22
E,Node 2270,Node 3322,74
E,Node 2270,Node 2949,15
E,Node 2270,Node 6714,4
E,Node 2270,Node 5028,28
E,Node 2270,Node 4838,51
E,Node 2270,Node 7591,92
E,Node 2270,Node 9148,13
E,Node 2270,Node 4192,26
E,Node 2271,Node 8015,20
E,Node 2271,Node 6335,46
E,Node 2271,Node 3053,78
E,Node 2271,Node 8320,18
E,Node 2271,Node 7595,46
E,Node 2271,Node 9853,17
E,Node 2271,Node 6287,46
E,Node 2271,Node 9862,84
E,Node 2271,Node 4280,8
E,Node 2271,Node 2640,57
E,Node 2271,Node 2301,10
E,Node 2271,Node 9109,22
E,Node 2271,Node 7507,38
E,Node 2271,Node 8034,7
E,Node 2271,Node 7568,63
E,Node 2272,Node 6905,22
E,Node 2272,Node 3589,5
E,Node 2272,Node 9164,75
E,Node 2272,Node 5593,77
E,Node 2272,Node 8158,74
E,Node 2272,Node 3653,24
E,Node 2272,Node 8666,57
E,Node 2272,Node 7773,10
E,Node 2272,Node 5238,82
E,Node 2272,Node 5408,86
E,Node 2272,Node 5494,11
E,Node 2272,Node 6178,10
E,Node 2272,Node 3027,29
E,Node 2272,Node 4564,74
E,Node 2272,Node 5960,61
E,Node 2272,Node 9736,84
E,Node 2272,Node 3381,79
E,Node 2273,Node 3609,90
E,Node 2273,Node 4351,85
E,Node 2273,Node 5096,42
E,Node 2273,Node 3157,27
E,Node 2273,Node 7291,10
E,Node 2273,Node 7856,93
E,Node 2273,Node 8220,47
E,Node 2273,Node 7609,58
E,Node 2273,Node 8644,67
E,Node 2273,Node 9373,72
E,Node 2273,Node 5190,73
E,Node 2273,Node 3095,48
E,Node 2273,Node 5659,12
E,Node 2273,Node 5532,43
E,Node 2273,Node 5583,75
E,Node 2273,Node 2920,73
E,Node 2273,Node 7155,99
E,Node 2273,Node 8732,12
E,Node 2274,Node 9989,38
E,Node 2274,Node 7018,8
E,Node 2274,Node 6638,56
E,Node 2274,Node 6417,29
E,Node 2274,Node 8072,31
E,Node 2274,Node 5337,48
E,Node 2274,Node 5642,76
E,Node 2274,Node 4667,30
E,Node 2274,Node 4745,53
E,Node 2274,Node 5111,11
E,Node 2274,Node 4204,68
E,Node 2274,Node 4659,93
E,Node 2274,Node 4063,31
E,Node 2274,Node 2900,6
E,Node 2274,Node 5537,48
E,Node 2274,Node 9805,39
E,Node 2275,Node 2514,26
E,Node 2275,Node 4033,32
E,Node 2275,Node 7464,8
E,Node 2275,Node 5358,77
E,Node 2275,Node 4201,86
E,Node 2275,Node 7143,28
E,Node 2275,Node 3544,30
E,Node 2275,Node 6558,90
E,Node 2275,Node 5437,27
E,Node 2275,Node 6328,63
E,Node 2275,Node 5580,80
E,Node 2275,Node 8936,15
E,Node 2275,Node 6951,7
E,Node 2275,Node 8119,59
E,Node 2275,Node 4070,82
E,Node 2275,Node 9322,69
E,Node 2275,Node 4268,62
E,Node 2276,Node 3504,39
E,Node 2276,Node 7527,29
E,Node 2276,Node 2746,65
E,Node 2276,Node 8209,67
E,Node 2276,Node 5797,26
E,Node 2276,Node 4150,52
E,Node 2276,Node 5866,18
E,Node 2276,Node 9865,58
E,Node 2276,Node 2834,36
E,Node 2276,Node 6586,60
E,Node 2276,Node 8849,96
E,Node 2276,Node 9296,57
E,Node 2277,Node 3859,41
E,Node 2277,Node 2872,51
E,Node 2277,Node 7863,57
E,Node 2277,Node 6366,38
E,Node 2277,Node 8123,50
E,Node 2277,Node 6981,71
E,Node 2277,Node 8166,75
E,Node 2277,Node 3588,45
E,Node 2277,Node 4390,39
E,Node 2277,Node 4828,56
E,Node 2277,Node 9406,63
E,Node 2277,Node 5260,81
E,Node 2277,Node 5297,57
E,Node 2277,Node 9227,21
E,Node 2277,Node 3677,62
E,Node 2277,Node 6398,2
E,Node 2277,Node 8488,63
E,Node 2277,Node 4488,49
E,Node 2278,Node 8502,60
E,Node 2278,Node 6788,14
E,Node 2278,Node 2933,85
E,Node 2278,Node 7727,55
E,Node 2278,Node 8693,99
E,Node 2278,Node 8513,13
E,Node 2278,Node 2396,38
E,Node 2278,Node 4905,19
E,Node 2278,Node 3902,20
E,Node 2278,Node 6535,90
E,Node 2278,Node 9503,73
E,Node 2278,Node 2431,29
E,Node 2278,Node 6285,71
E,Node 2278,Node 6184,56
E,Node 2278,Node 9028,44
E,Node 2278,Node 7209,51
E,Node 2278,Node 7411,45
E,Node 2278,Node 4775,81
E,Node 2278,Node 6059,66
E,Node 2278,Node 3890,90
E,Node 2279,Node 7873,54
E,Node 2279,Node 7453,93
E,Node 2279,Node 9029,62
E,Node 2279,Node 7564,91
E,Node 2279,Node 2651,45
E,Node 2279,Node 7455,30
E,Node 2279,Node 6457,46
E,Node 2279,Node 8294,96
E,Node 2279,Node 6146,85
E,Node 2279,Node 4489,36
E,Node 2279,Node 4405,2
E,Node 2279,Node 3790,94
E,Node 2279,Node 4788,53
E,Node 2280,Node 5465,29
E,Node 2280,Node 8856,77
E,Node 2280,Node 6747,27
E,Node 2280,Node 6328,67
E,Node 2280,Node 7821,75
E,Node 2280,Node 3191,58
E,Node 2280,Node 2938,92
E,Node 2280,Node 8431,70
E,Node 2280,Node 9258,53
E,Node 2280,Node 4003,46
E,Node 2280,Node 9060,55
E,Node 2280,Node 8763,43
E,Node 2280,Node 2683,5
E,Node 2280,Node 8347,31
E,Node 2280,Node 3984,99
E,Node 2280,Node 9076,37
E,Node 2280,Node 2614,90
E,Node 2280,Node 3034,85
E,Node 2281,Node 7240,95
E,Node 2281,Node 7722,58
E,Node 2281,Node 9817,53
E,Node 2281,Node 3625,90
E,Node 2281,Node 6544,55
E,Node 2281,Node 3155,50
E,Node 2281,Node 6170,89
E,Node 2281,Node 4909,79
E,Node 2281,Node 8754,90
E,Node 2281,Node 3434,71
E,Node 2281,Node 3165,23
E,Node 2281,Node 5626,100
E,Node 2281,Node 4190,14
E,Node 2281,Node 9443,99
E,Node 2281,Node 6680,63
E,Node 2281,Node 7225,97
E,Node 2281,Node 3918,91
E,Node 2281,Node 3767,49
E,Node 2281,Node 6474,55
E,Node 2281,Node 4443,89
E,Node 2281,Node 8307,53
E,Node 2281,Node 4915,46
E,Node 2282,Node 5331,76
E,Node 2282,Node 9183,31
E,Node 2282,Node 2392,12
E,Node 2282,Node 9377,86
E,Node 2282,Node 2951,33
E,Node 2282,Node 6100,97
E,Node 2282,Node 5317,66
E,Node 2282,Node 7443,42
E,Node 2282,Node 4970,52
E,Node 2282,Node 5500,41
E,Node 2282,Node 6618,16
E,Node 2282,Node 4182,13
E,Node 2282,Node 6803,70
E,Node 2282,Node 6361,5
E,Node 2282,Node 8822,49
E,Node 2282,Node 2622,93
E,Node 2282,Node 4166,100
E,Node 2282,Node 7947,34
E,Node 2282,Node 4671,7
E,Node 2282,Node 6401,20
E,Node 2282,Node 8341,44
E,Node 2283,Node 4287,57
E,Node 2283,Node 5182,91
E,Node 2283,Node 9807,22
E,Node 2283,Node 4821,12
E,Node 2283,Node 9151,21
E,Node 2283,Node 6869,72
E,Node 2283,Node 5672,37
E,Node 2283,Node 6989,18
E,Node 2283,Node 6262,39
E,Node 2283,Node 8627,100
E,Node 2283,Node 5937,10
E,Node 2283,Node 4309,5
E,Node 2283,Node 4978,70
E,Node 2283,Node 3955,34
E,Node 2283,Node 7861,91
E,Node 2283,Node 6652,64
E,Node 2283,Node 3427,48
E,Node 2283,Node 2437,92
E,Node 2283,Node 4118,86
E,Node 2283,Node 6248,6
E,Node 2284,Node 4502,16
E,Node 2284,Node 9492,12
E,Node 2284,Node 9722,41
E,Node 2284,Node 4071,85
E,Node 2284,Node 5818,65
E,Node 2284,Node 5335,67
E,Node 2284,Node 5054,14
E,Node 2284,Node 3794,28
E,Node 2284,Node 6829,90
E,Node 2284,Node 2518,5
E,Node 2284,Node 5782,48
E,Node 2284,Node 3976,67
E,Node 2284,Node 3370,61
E,Node 2284,Node 5768,95
E,Node 2285,Node 6858,91
E,Node 2285,Node 9776,43
E,Node 2285,Node 5875,35
E,Node 2285,Node 4185,91
E,Node 2285,Node 9471,15
E,Node 2285,Node 7370,67
E,Node 2285,Node 2328,25
E,Node 2285,Node 7029,89
E,Node 2285,Node 7565,88
E,Node 2285,Node 7584,39
E,Node 2285,Node 8458,64
E,Node 2285,Node 6785,17
E,Node 2285,Node 7955,30
E,Node 2286,Node 9574,84
E,Node 2286,Node 9332,31
E,Node 2286,Node 9907,20
E,Node 2286,Node 4932,27
E,Node 2286,Node 9348,89
E,Node 2286,Node 2727,7
E,Node 2286,Node 6316,65
E,Node 2286,Node 7839,71
E,Node 2286,Node 9801,42
E,Node 2286,Node 4355,94
E,Node 2286,Node 5780,44
E,Node 2286,Node 5153,60
E,Node 2286,Node 5247,1
E,Node 2286,Node 4433,15
E,Node 2286,Node 3042,55
E,Node 2287,Node 2867,23
E,Node 2287,Node 9603,15
E,Node 2287,Node 6019,2
E,Node 2287,Node 8397,81
E,Node 2287,Node 3691,8
E,Node 2287,Node 9996,8
E,Node 2287,Node 5533,16
E,Node 2287,Node 9468,12
E,Node 2287,Node 4457,30
E,Node 2287,Node 9306,98
E,Node 2287,Node 6630,22
E,Node 2288,Node 2937,32
E,Node 2288,Node 3527,8
E,Node 2288,Node 4507,74
E,Node 2288,Node 3676,44
E,Node 2288,Node 7434,75
E,Node 2288,Node 9217,96
E,Node 2288,Node 6994,93
E,Node 2288,Node 8623,18
E,Node 2288,Node 6755,91
E,Node 2288,Node 9368,94
E,Node 2288,Node 7500,57
E,Node 2288,Node 6375,72
E,Node 2288,Node 7661,6
E,Node 2288,Node 4034,9
E,Node 2288,Node 6784,23
E,Node 2288,Node 2795,15
E,Node 2288,Node 8246,84
E,Node 2288,Node 2586,70
E,Node 2288,Node 9223,26
E,Node 2288,Node 3875,29
E,Node 2289,Node 5813,35
E,Node 2289,Node 5420,58
E,Node 2289,Node 3093,46
E,Node 2289,Node 2553,28
E,Node 2289,Node 9916,72
E,Node 2289,Node 6704,50
E,Node 2289,Node 8496,90
E,Node 2289,Node 4325,34
E,Node 2289,Node 5409,69
E,Node 2289,Node 7423,25
E,Node 2289,Node 9780,3
E,Node 2289,Node 2695,85
E,Node 2289,Node 4278,76
E,Node 2289,Node 9475,66
E,Node 2289,Node 2786,16
E,Node 2289,Node 3907,62
E,Node 2290,Node 7816,87
E,Node 2290,Node 7654,62
E,Node 2290,Node 6911,98
E,Node 2290,Node 2408,91
E,Node 2290,Node 9533,82
E,Node 2290,Node 2802,13
E,Node 2290,Node 6571,30
E,Node 2290,Node 8359,24
E,Node 2290,Node 9964,82
E,Node 2290,Node 9592,28
E,Node 2290,Node 7596,96
E,Node 2290,Node 8011,6
E,Node 2290,Node 4846,44
E,Node 2290,Node 2722,14
E,Node 2290,Node 6324,35
E,Node 2290,Node 9660,54
E,Node 2290,Node 3372,94
E,Node 2290,Node 7067,40
E,Node 2291,Node 3856,10
E,Node 2291,Node 3980,30
E,Node 2291,Node 9315,58
E,Node 2291,Node 4231,60
E,Node 2291,Node 8018,4
E,Node 2291,Node 6274,98
E,Node 2291,Node 9119,63
E,Node 2291,Node 6773,66
E,Node 2291,Node 7079,33
E,Node 2291,Node 5972,7
E,Node 2291,Node 5738,3
E,Node 2291,Node 2729,62
E,Node 2291,Node 5997,51
E,Node 2291,Node 6346,84
E,Node 2291,Node 4810,77
E,Node 2291,Node 3786,30
E,Node 2291,Node 8114,61
E,Node 2291,Node 4591,92
E,Node 2291,Node 7810,76
E,Node 2291,Node 8745,17
E,Node 2291,Node 2549,43
E,Node 2292,Node 8073,37
E,Node 2292,Node 4051,44
E,Node 2292,Node 5468,92
E,Node 2292,Node 7189,14
E,Node 2292,Node 3029,100
E,Node 2292,Node 9698,38
E,Node 2292,Node 9208,28
E,Node 2292,Node 6623,16
E,Node 2292,Node 8794,6
E,Node 2292,Node 7698,31
E,Node 2292,Node 3711,33
E,Node 2292,Node 7770,82
E,Node 2292,Node 4933,15
E,Node 2292,Node 6720,53
E,Node 2292,Node 8481,47
E,Node 2292,Node 8753,77
E,Node 2292,Node 3471,18
E,Node 2292,Node 7535,49
E,Node 2292,Node 8108,38
E,Node 2292,Node 8609,4
E,Node 2292,Node 7834,12
E,Node 2292,Node 2941,11
E,Node 2292,Node 5617,77
E,Node 2293,Node 4781,74
E,Node 2293,Node 4221,36
E,Node 2293,Node 3274,55
E,Node 2293,Node 6577,82
E,Node 2293,Node 8984,9
E,Node 2293,Node 3030,1
E,Node 2293,Node 4491,84
E,Node 2293,Node 8260,87
E,Node 2293,Node 4749,4
E,Node 2293,Node 3685,98
E,Node 2293,Node 9457,62
E,Node 2293,Node 3926,15
E,Node 2293,Node 5635,49
E,Node 2293,Node 7020,58
E,Node 2293,Node 8440,46
E,Node 2293,Node 5793,80
E,Node 2293,Node 3103,97
E,Node 2293,Node 9884,99
E,Node 2293,Node 8917,5
E,Node 2293,Node 5600,3
E,Node 2294,Node 9537,35
E,Node 2294,Node 4456,72
E,Node 2294,Node 6308,44
E,Node 2294,Node 6652,92
E,Node 2294,Node 9835,89
E,Node 2294,Node 4644,1
E,Node 2294,Node 7660,97
E,Node 2294,Node 3268,99
E,Node 2294,Node 7549,12
E,Node 2294,Node 4241,21
E,Node 2294,Node 6248,22
E,Node 2294,Node 4973,16
E,Node 2294,Node 8621,71
E,Node 2294,Node 5246,29
E,Node 2294,Node 4231,28
E,Node 2294,Node 2862,72
E,Node 2294,Node 8984,67
E,Node 2294,Node 8487,66
E,Node 2294,Node 4477,63
E,Node 2294,Node 3744,40
E,Node 2294,Node 3260,6
E,Node 2294,Node 7922,45
E,Node 2294,Node 8995,98
E,Node 2295,Node 4997,9
E,Node 2295,Node 3838,85
E,Node 2295,Node 5138,37
E,Node 2295,Node 9472,65
E,Node 2295,Node 9005,87
E,Node 2295,Node 4994,73
E,Node 2295,Node 3812,79
E,Node 2295,Node 6837,100
E,Node 2295,Node 8919,14
E,Node 2295,Node 4628,33
E,Node 2295,Node 3365,42
E,Node 2295,Node 6003,97
E,Node 2295,Node 7135,1
E,Node 2295,Node 3836,72
E,Node 2295,Node 6207,19
E,Node 2295,Node 3052,97
E,Node 2295,Node 5740,68
E,Node 2295,Node 3949,41
E,Node 2295,Node 7200,7
E,Node 2295,Node 6502,25
E,Node 2295,Node 3627,93
E,Node 2295,Node 7449,61
E,Node 2295,Node 6279,80
E,Node 2295,Node 4557,85
E,Node 2295,Node 7083,32
E,Node 2295,Node 3318,99
E,Node 2296,Node 7890,14
E,Node 2296,Node 5139,24
E,Node 2296,Node 5654,1
E,Node 2296,Node 9942,15
E,Node 2296,Node 8536,82
E,Node 2296,Node 8056,89
E,Node 2296,Node 5145,8
E,Node 2296,Node 3413,3
E,Node 2296,Node 6332,48
E,Node 2296,Node 3900,98
E,Node 2296,Node 6770,18
E,Node 2296,Node 3406,29
E,Node 2296,Node 6134,18
E,Node 2296,Node 4548,10
E,Node 2296,Node 6226,54
E,Node 2296,Node 3607,42
E,Node 2296,Node 4220,24
E,Node 2297,Node 7256,93
E,Node 2297,Node 4950,32
E,Node 2297,Node 3571,6
E,Node 2297,Node 6854,35
E,Node 2297,Node 5948,72
E,Node 2297,Node 3891,10
E,Node 2297,Node 8943,19
E,Node 2297,Node 8940,88
E,Node 2297,Node 8620,75
E,Node 2297,Node 9198,71
E,Node 2297,Node 3365,93
E,Node 2297,Node 5672,70
E,Node 2297,Node 6023,18
E,Node 2297,Node 7806,9
E,Node 2297,Node 5082,72
E,Node 2298,Node 3685,16
E,Node 2298,Node 6804,11
E,Node 2298,Node 8796,47
E,Node 2298,Node 7190,80
E,Node 2298,Node 6716,78
E,Node 2298,Node 2383,13
E,Node 2298,Node 4393,71
E,Node 2298,Node 9449,15
E,Node 2298,Node 4544,16
E,Node 2298,Node 6555,98
E,Node 2298,Node 5205,58
E,Node 2298,Node 3353,2
E,Node 2298,Node 8670,66
E,Node 2298,Node 6693,38
E,Node 2298,Node 8564,9
E,Node 2298,Node 8701,31
E,Node 2298,Node 5211,97
E,Node 2298,Node 8772,95
E,Node 2299,Node 7803,7
E,Node 2299,Node 3674,65
E,Node 2299,Node 4547,0
